split,seed,model,adr,roc_auc,pr_auc,prevalence
random,2,morgan+rf,Reproductive system and breast disorders,0.7423167168136984,0.7646999147854107,0.5094604064470918
random,2,morgan+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7179683946317422,0.5212899989146814,0.263489838822705
random,2,morgan+rf,General disorders and administration site conditions,0.6593276219515722,0.94390542568688,0.905395935529082
random,2,morgan+rf,Endocrine disorders,0.7211866262476258,0.5135892194964666,0.2263489838822705
random,2,morgan+rf,Surgical and medical procedures,0.6487334105306702,0.2613475688338776,0.1492641906096706
random,2,morgan+rf,Vascular disorders,0.6892805002267076,0.8836020949570524,0.7764540995094604
random,2,morgan+rf,Blood and lymphatic system disorders,0.7330149651800668,0.8249099691617034,0.6201822004204625
random,2,morgan+rf,Skin and subcutaneous tissue disorders,0.7115014020955119,0.9626476207298048,0.9236159775753328
random,2,morgan+rf,"Congenital, familial and genetic disorders",0.6084586475231613,0.3035093173194885,0.1772950245269796
random,2,morgan+rf,Infections and infestations,0.6722059437443261,0.8301536456383223,0.7049754730203224
random,2,morgan+rf,"Respiratory, thoracic and mediastinal disorders",0.6707739495745777,0.8466019022443844,0.7428170988086895
random,2,morgan+rf,Psychiatric disorders,0.6883212020908361,0.8366458999353628,0.7119831814996496
random,2,morgan+rf,Renal and urinary disorders,0.6985978189178748,0.797420914435451,0.6384022424667134
random,2,morgan+rf,"Pregnancy, puerperium and perinatal conditions",0.6050145874384864,0.2085879238275288,0.0875963559915907
random,2,morgan+rf,Ear and labyrinth disorders,0.6609598660617262,0.6309013233260965,0.4618079887876664
random,2,morgan+rf,Cardiac disorders,0.7122839974025811,0.8474855437319023,0.6923615977575333
random,2,morgan+rf,Nervous system disorders,0.7979363907518042,0.9751375653570344,0.9138051857042748
random,2,morgan+rf,"Injury, poisoning and procedural complications",0.6281044428325557,0.7729658737008555,0.6629292221443588
random,2,desc+rf,Hepatobiliary disorders,0.7479032207079112,0.7458681766886306,0.5206727400140154
random,2,desc+rf,Metabolism and nutrition disorders,0.6512077125466238,0.8018087424696663,0.6979677645409951
random,2,desc+rf,Product issues,0.7020297243165251,0.0366315390485164,0.0154169586545199
random,2,desc+rf,Eye disorders,0.664953003816418,0.7545998424735281,0.613875262789068
random,2,desc+rf,Investigations,0.7029396875612538,0.9031603849073708,0.8065872459705676
random,2,desc+rf,Musculoskeletal and connective tissue disorders,0.6716129983215681,0.8200258470151912,0.6986685353889278
random,2,desc+rf,Gastrointestinal disorders,0.776283061280496,0.961895074165167,0.9096005606166784
random,2,desc+rf,Social circumstances,0.637235844571283,0.3158328590460059,0.1758934828311142
random,2,desc+rf,Immune system disorders,0.6481010018629195,0.825494457601885,0.7175893482831114
random,2,desc+rf,Reproductive system and breast disorders,0.7167751857573463,0.7370298629485164,0.5094604064470918
random,2,desc+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7424892079031518,0.5471520993155751,0.263489838822705
random,2,desc+rf,General disorders and administration site conditions,0.5921336208194234,0.9236352716474204,0.905395935529082
random,2,desc+rf,Endocrine disorders,0.7325452542975507,0.4900241328128244,0.2263489838822705
random,2,desc+rf,Surgical and medical procedures,0.6051838963975674,0.2521771784212677,0.1492641906096706
random,2,desc+rf,Vascular disorders,0.674925388147438,0.8682530398747955,0.7764540995094604
random,2,desc+rf,Blood and lymphatic system disorders,0.7290981032576946,0.8242856635204554,0.6201822004204625
random,2,desc+rf,Skin and subcutaneous tissue disorders,0.6601624207421484,0.951787057597736,0.9236159775753328
random,2,desc+rf,"Congenital, familial and genetic disorders",0.6056077706909473,0.3092201620716436,0.1772950245269796
random,2,desc+rf,Infections and infestations,0.687221621646557,0.8427600654365879,0.7049754730203224
random,2,desc+rf,"Respiratory, thoracic and mediastinal disorders",0.6675805374619085,0.8411063765675463,0.7428170988086895
random,2,desc+rf,Psychiatric disorders,0.6833295926240975,0.8319591982216611,0.7119831814996496
random,2,desc+rf,Renal and urinary disorders,0.6809893162195594,0.785863850675244,0.6384022424667134
random,2,desc+rf,"Pregnancy, puerperium and perinatal conditions",0.6289873152812798,0.208164402344246,0.0875963559915907
random,2,desc+rf,Ear and labyrinth disorders,0.626206274293964,0.5908161410624477,0.4618079887876664
random,2,desc+rf,Cardiac disorders,0.7230942800292379,0.8501750054405652,0.6923615977575333
random,2,desc+rf,Nervous system disorders,0.7628252136344609,0.9695620222935812,0.9138051857042748
random,2,desc+rf,"Injury, poisoning and procedural complications",0.6184808232660268,0.7739788247375624,0.6629292221443588
random,2,morgan+desc+rf,Hepatobiliary disorders,0.7549283888840098,0.7513613917981784,0.5206727400140154
random,2,morgan+desc+rf,Metabolism and nutrition disorders,0.6416908158936154,0.7969171446393828,0.6979677645409951
random,2,morgan+desc+rf,Product issues,0.6450772413543012,0.0337699992834577,0.0154169586545199
random,2,morgan+desc+rf,Eye disorders,0.6768885167636625,0.7635700933401764,0.613875262789068
random,2,morgan+desc+rf,Investigations,0.7058943509379934,0.9049032331488422,0.8065872459705676
random,2,morgan+desc+rf,Musculoskeletal and connective tissue disorders,0.6816704255031842,0.8278677640568537,0.6986685353889278
random,2,morgan+desc+rf,Gastrointestinal disorders,0.7903992897982737,0.9682790826754896,0.9096005606166784
random,2,morgan+desc+rf,Social circumstances,0.6477719067521334,0.3148456099526137,0.1758934828311142
random,2,morgan+desc+rf,Immune system disorders,0.660402737385757,0.8319390078583808,0.7175893482831114
random,2,morgan+desc+rf,Reproductive system and breast disorders,0.7247047787374269,0.7507557648393708,0.5094604064470918
random,2,morgan+desc+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7454846202003814,0.5479568249034118,0.263489838822705
random,2,morgan+desc+rf,General disorders and administration site conditions,0.6077806084403393,0.931028764314328,0.905395935529082
random,2,morgan+desc+rf,Endocrine disorders,0.7466992803664907,0.512821401266112,0.2263489838822705
random,2,morgan+desc+rf,Surgical and medical procedures,0.6238554595298955,0.2509905874388365,0.1492641906096706
random,2,morgan+desc+rf,Vascular disorders,0.6783742092947778,0.8740658034002313,0.7764540995094604
random,2,morgan+desc+rf,Blood and lymphatic system disorders,0.7402554261732608,0.83032498252614,0.6201822004204625
random,2,morgan+desc+rf,Skin and subcutaneous tissue disorders,0.6687157699734059,0.9538727947438856,0.9236159775753328
random,2,morgan+desc+rf,"Congenital, familial and genetic disorders",0.6197107017781041,0.303477867279136,0.1772950245269796
random,2,morgan+desc+rf,Infections and infestations,0.6957005363219275,0.8464372591758871,0.7049754730203224
random,2,morgan+desc+rf,"Respiratory, thoracic and mediastinal disorders",0.6781049948847786,0.8478161290990307,0.7428170988086895
random,2,morgan+desc+rf,Psychiatric disorders,0.6875276110985025,0.8349060825276331,0.7119831814996496
random,2,morgan+desc+rf,Renal and urinary disorders,0.6906736390436644,0.7950075061472532,0.6384022424667134
random,2,morgan+desc+rf,"Pregnancy, puerperium and perinatal conditions",0.6337330929463076,0.2179753826706996,0.0875963559915907
random,2,morgan+desc+rf,Ear and labyrinth disorders,0.6425023343367443,0.6162038218758822,0.4618079887876664
random,2,morgan+desc+rf,Cardiac disorders,0.7180540656455707,0.8484020927546135,0.6923615977575333
random,2,morgan+desc+rf,Nervous system disorders,0.7663025296864332,0.9686825135286724,0.9138051857042748
random,2,morgan+desc+rf,"Injury, poisoning and procedural complications",0.636851076161355,0.7797948054271588,0.6629292221443588
random,2,morgan+desc+rf-multi,Hepatobiliary disorders,0.7183560130452683,0.7069217844546848,0.5206727400140154
random,2,morgan+desc+rf-multi,Metabolism and nutrition disorders,0.6432812747948509,0.7950398005130739,0.6979677645409951
random,2,morgan+desc+rf-multi,Product issues,0.5905494754112943,0.03139512956582212,0.015416958654519973
random,2,morgan+desc+rf-multi,Eye disorders,0.6618685418861501,0.748378285564848,0.613875262789068
random,2,morgan+desc+rf-multi,Investigations,0.6913401321954478,0.8938891178895357,0.8065872459705676
random,2,morgan+desc+rf-multi,Musculoskeletal and connective tissue disorders,0.673369155777611,0.8177546385700893,0.6986685353889278
random,2,morgan+desc+rf-multi,Gastrointestinal disorders,0.762909175480958,0.96110447590927,0.9096005606166784
random,2,morgan+desc+rf-multi,Social circumstances,0.6478815263345542,0.29215711280263446,0.17589348283111422
random,2,morgan+desc+rf-multi,Immune system disorders,0.6310891608446788,0.8094748964783488,0.7175893482831114
random,2,morgan+desc+rf-multi,Reproductive system and breast disorders,0.7112445372583102,0.723588107862036,0.5094604064470918
random,2,morgan+desc+rf-multi,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6842046759424247,0.4538535296491039,0.263489838822705
random,2,morgan+desc+rf-multi,General disorders and administration site conditions,0.6133627073909065,0.9297675613810231,0.905395935529082
random,2,morgan+desc+rf-multi,Endocrine disorders,0.6975733389166111,0.46335392080664406,0.2263489838822705
random,2,morgan+desc+rf-multi,Surgical and medical procedures,0.6314954086024909,0.25378371166608293,0.14926419060967064
random,2,morgan+desc+rf-multi,Vascular disorders,0.6746944380878052,0.8638430657153785,0.7764540995094604
random,2,morgan+desc+rf-multi,Blood and lymphatic system disorders,0.7175386145215821,0.8051135368344573,0.6201822004204625
random,2,morgan+desc+rf-multi,Skin and subcutaneous tissue disorders,0.6994794057895766,0.9588623692020077,0.9236159775753329
random,2,morgan+desc+rf-multi,"Congenital, familial and genetic disorders",0.6091921717086761,0.2841081586712927,0.17729502452697968
random,2,morgan+desc+rf-multi,Infections and infestations,0.6787227429872619,0.8312236246308162,0.7049754730203224
random,2,morgan+desc+rf-multi,"Respiratory, thoracic and mediastinal disorders",0.6713090076497363,0.8396527048302748,0.7428170988086895
random,2,morgan+desc+rf-multi,Psychiatric disorders,0.6874364537798181,0.8303079549749267,0.7119831814996496
random,2,morgan+desc+rf-multi,Renal and urinary disorders,0.6658048273394173,0.7695486430032699,0.6384022424667134
random,2,morgan+desc+rf-multi,"Pregnancy, puerperium and perinatal conditions",0.650893204912733,0.21579660907564452,0.08759635599159075
random,2,morgan+desc+rf-multi,Ear and labyrinth disorders,0.6117206811287328,0.5660402371335427,0.46180798878766643
random,2,morgan+desc+rf-multi,Cardiac disorders,0.7036691703325962,0.8286253337471592,0.6923615977575333
random,2,morgan+desc+rf-multi,Nervous system disorders,0.7604796169729201,0.9678683151945482,0.9138051857042747
random,2,morgan+desc+rf-multi,"Injury, poisoning and procedural complications",0.6043166278838437,0.744032001427691,0.6629292221443588
random,2,morgan+desc+lgbm,Hepatobiliary disorders,0.7549817235301316,0.7439174531063798,0.5206727400140154
random,2,morgan+desc+lgbm,Metabolism and nutrition disorders,0.6327374776056723,0.7856868509062005,0.6979677645409951
random,2,morgan+desc+lgbm,Product issues,0.6667028597260926,0.03453332889263812,0.015416958654519973
random,2,morgan+desc+lgbm,Eye disorders,0.6644374216523987,0.7473663653580616,0.613875262789068
random,2,morgan+desc+lgbm,Investigations,0.6946140083312481,0.9000104936774422,0.8065872459705676
random,2,morgan+desc+lgbm,Musculoskeletal and connective tissue disorders,0.6772599581338592,0.8230439203322988,0.6986685353889278
random,2,morgan+desc+lgbm,Gastrointestinal disorders,0.783422601547357,0.9655533678908144,0.9096005606166784
random,2,morgan+desc+lgbm,Social circumstances,0.6343229509041058,0.3007967597320733,0.17589348283111422
random,2,morgan+desc+lgbm,Immune system disorders,0.6376769468101269,0.8228322860880333,0.7175893482831114
random,2,morgan+desc+lgbm,Reproductive system and breast disorders,0.7264702465107689,0.7507798658580161,0.5094604064470918
random,2,morgan+desc+lgbm,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7548536234738141,0.5454025595144226,0.263489838822705
random,2,morgan+desc+lgbm,General disorders and administration site conditions,0.6253551522528761,0.9365337430140054,0.905395935529082
random,2,morgan+desc+lgbm,Endocrine disorders,0.7443100916469947,0.5238063137491449,0.2263489838822705
random,2,morgan+desc+lgbm,Surgical and medical procedures,0.606115406056883,0.2391356316217496,0.14926419060967064
random,2,morgan+desc+lgbm,Vascular disorders,0.6705344126763277,0.8681525613069386,0.7764540995094604
random,2,morgan+desc+lgbm,Blood and lymphatic system disorders,0.7307057643170524,0.8198239133922722,0.6201822004204625
random,2,morgan+desc+lgbm,Skin and subcutaneous tissue disorders,0.62956625676157,0.9465832681909166,0.9236159775753329
random,2,morgan+desc+lgbm,"Congenital, familial and genetic disorders",0.6131599590194778,0.31113929026851606,0.17729502452697968
random,2,morgan+desc+lgbm,Infections and infestations,0.6755237332976598,0.829613653228914,0.7049754730203224
random,2,morgan+desc+lgbm,"Respiratory, thoracic and mediastinal disorders",0.6615425081618497,0.8442842895351254,0.7428170988086895
random,2,morgan+desc+lgbm,Psychiatric disorders,0.692100017702111,0.8444529975662924,0.7119831814996496
random,2,morgan+desc+lgbm,Renal and urinary disorders,0.684948600976044,0.7824218925054262,0.6384022424667134
random,2,morgan+desc+lgbm,"Pregnancy, puerperium and perinatal conditions",0.6088927125491911,0.2116650338462593,0.08759635599159075
random,2,morgan+desc+lgbm,Ear and labyrinth disorders,0.6273328859986689,0.6112355945032877,0.46180798878766643
random,2,morgan+desc+lgbm,Cardiac disorders,0.7066960420953352,0.8365003777705693,0.6923615977575333
random,2,morgan+desc+lgbm,Nervous system disorders,0.7519253590098776,0.9659272042925903,0.9138051857042747
random,2,morgan+desc+lgbm,"Injury, poisoning and procedural complications",0.6270522618665588,0.7746608489554581,0.6629292221443588
